transaction_id,customer_id,amount,transaction_date
TX_0003812,CUST_00420,173.94,2023-11-28
TX_0003813,CUST_00158,292.5,2023-11-26
TX_0003814,CUST_00773,67.56,2023-09-12
TX_0003815,CUST_00424,93.32,2023-08-30
TX_0003816,CUST_00829,122.55,2023-12-01
TX_0003817,CUST_00595,447.2,2023-09-06
TX_0003818,CUST_00961,479.54,2023-11-23
TX_0003819,CUST_01153,106.92,2023-11-26
TX_0003820,CUST_00132,215.17,2023-06-06
TX_0003821,CUST_00796,277.26,2023-09-01
TX_0003822,CUST_00780,-9.34,2023-09-20
TX_0003823,CUST_00912,452.78,2023-06-23
TX_0003824,CUST_00895,112.56,2023-07-29
TX_0003825,CUST_00551,170.63,2023-08-06
TX_0003826,CUST_00980,62.21,2023-07-27
TX_0003827,CUST_01199,315.4,2023-11-01
TX_0003828,CUST_01087,401.27,2023-06-10
TX_0003829,CUST_00781,169.58,2023-12-12
TX_0003830,CUST_00468,26.79,2023-07-11
TX_0003831,CUST_00189,300.03,2023-10-20
TX_0003832,CUST_00102,110.2,2023-10-13
TX_0003833,CUST_00522,215.61,2023-08-15
TX_0003834,CUST_00290,426.42,2023-08-11
TX_0003835,CUST_00380,99.13,2023-08-19
TX_0003836,CUST_00341,250.66,2023-07-30
TX_0003837,CUST_00188,302.89,2023-10-25
TX_0003838,CUST_00360,129.89,2023-09-29
TX_0003839,CUST_00866,445.36,2023-07-31
TX_0003840,CUST_00035,400.02,2023-07-21
TX_0003841,CUST_00157,15.04,2023-06-26
TX_0003842,CUST_00551,404.99,2023-07-16
TX_0003843,CUST_01093,44.55,2023-09-27
TX_0003844,CUST_01133,375.65,2023-12-03
TX_0003845,CUST_00366,59.41,2023-07-18
TX_0003846,CUST_00503,389.19,2023-08-23
TX_0003847,CUST_00351,378.5,2023-10-10
TX_0003848,CUST_00042,240.47,2023-06-15
TX_0003849,CUST_00806,50.17,2023-06-13
TX_0003850,CUST_00960,61.07,2023-07-04
TX_0003851,CUST_00495,428.08,2023-09-03
TX_0003852,CUST_01175,387.24,2023-09-27
TX_0003853,CUST_00503,216.57,2023-11-29
TX_0003854,CUST_00225,350.98,2023-07-12
TX_0003855,CUST_00086,14.88,2023-09-05
TX_0003856,CUST_00278,-19.7,2023-09-26
TX_0003857,CUST_01083,395.4,2023-11-21
TX_0003858,CUST_00808,266.16,2023-12-03
TX_0003859,CUST_00827,442.17,2023-09-28
TX_0003860,CUST_01064,164.05,2023-11-03
TX_0003861,CUST_01182,353.55,2023-12-09
TX_0003862,CUST_00829,370.85,2023-10-13
TX_0003863,CUST_00834,66.79,2023-10-06
TX_0003864,CUST_00258,398.52,2023-07-23
TX_0003865,CUST_00150,291.9,2023-09-03
TX_0003866,CUST_00611,40.08,2023-09-14
TX_0003867,CUST_00783,175.49,2023-09-04
TX_0003868,CUST_00048,143.56,2023-07-21
TX_0003869,CUST_00032,92.1,2023-12-16
TX_0003870,CUST_00301,213.97,2023-10-30
TX_0003871,CUST_00286,317.52,2023-08-17
TX_0003872,CUST_00811,107.14,2023-06-05
TX_0003873,CUST_00465,449.91,2023-08-04
TX_0003874,CUST_00996,187.6,2023-11-30
TX_0003875,CUST_00952,173.21,2023-07-23
TX_0003876,CUST_00948,47.82,2023-06-14
TX_0003877,CUST_00502,472.82,2023-11-11
TX_0003878,CUST_00207,133.62,2023-06-14
TX_0003879,CUST_00717,221.85,2023-09-07
TX_0003880,CUST_00887,20.62,2023-08-15
TX_0003881,CUST_00726,406.97,2023-10-20
TX_0003882,CUST_00977,1.07,2023-10-01
TX_0003883,CUST_00138,163.29,2023-07-20
TX_0003884,CUST_00635,459.43,2023-07-13
TX_0003885,CUST_00022,495.89,2023-07-08
TX_0003886,CUST_01150,120.2,2023-06-07
TX_0003887,CUST_01043,93.72,2023-10-12
TX_0003888,CUST_00760,-7.45,2023-09-12
TX_0003889,CUST_00684,395.23,2023-09-26
TX_0003890,CUST_00710,303.32,2023-08-12
TX_0003891,CUST_00753,6.48,2023-10-11
TX_0003892,CUST_01199,44.11,2023-09-21
TX_0003893,CUST_00998,205.37,2023-10-10
TX_0003894,CUST_00074,326.49,2023-10-19
TX_0003895,CUST_01159,243.09,2023-07-10
TX_0003896,CUST_00773,151.68,2023-11-30
TX_0003897,CUST_00900,360.35,2023-11-10
TX_0003898,CUST_00547,54.85,2023-12-13
TX_0003899,CUST_00402,28.46,2023-09-07
TX_0003900,CUST_00564,185.09,2023-06-11
TX_0003901,CUST_00090,137.51,2023-07-05
TX_0003902,CUST_00398,197.56,2023-07-20
TX_0003903,CUST_00855,395.73,2023-07-09
TX_0003904,CUST_00874,264.47,2023-08-05
TX_0003905,CUST_00431,-19.71,2023-06-17
TX_0003906,CUST_00334,426.6,2023-08-07
TX_0003907,CUST_00988,389.25,2023-07-27
TX_0003908,CUST_00959,455.87,2023-07-13
TX_0003909,CUST_01010,39.4,2023-11-19
TX_0003910,CUST_00941,402.08,2023-08-27
TX_0003911,CUST_00762,422.31,2023-08-06
TX_0003912,CUST_01181,270.46,2023-12-07
TX_0003913,CUST_00677,308.39,2023-08-23
TX_0003914,CUST_01078,60.91,2023-11-22
TX_0003915,CUST_01065,334.95,2023-10-31
TX_0003916,CUST_00502,97.62,2023-06-06
TX_0003917,CUST_00888,231.37,2023-08-24
TX_0003918,CUST_01042,136.3,2023-12-03
TX_0003919,CUST_00828,6.67,2023-10-30
TX_0003920,CUST_00615,396.87,2023-08-05
TX_0003921,CUST_00218,408.52,2023-10-21
TX_0003922,CUST_00457,419.13,2023-07-27
TX_0003923,CUST_00509,221.46,2023-07-10
TX_0003924,CUST_00201,342.64,2023-10-08
TX_0003925,CUST_00743,194.58,2023-09-11
TX_0003926,CUST_00858,274.62,2023-08-16
TX_0003927,CUST_00166,106.1,2023-11-07
TX_0003928,CUST_00985,473.22,2023-11-17
TX_0003929,CUST_00135,382.98,2023-06-15
TX_0003930,CUST_00892,191.08,2023-09-19
TX_0003931,CUST_00315,195.4,2023-06-08
TX_0003932,CUST_00683,467.55,2023-07-01
TX_0003933,CUST_00630,102.55,2023-10-04
TX_0003934,CUST_00811,285.98,2023-09-12
TX_0003935,CUST_00880,421.71,2023-08-13
TX_0003936,CUST_00498,297.5,2023-07-13
TX_0003937,CUST_00688,62.78,2023-08-23
TX_0003938,CUST_00771,423.66,2023-06-26
TX_0003939,CUST_00168,22.8,2023-12-06
TX_0003940,CUST_00017,58.02,2023-09-18
TX_0003941,CUST_01008,446.22,2023-11-26
TX_0003942,CUST_00311,495.76,2023-06-01
TX_0003943,CUST_00965,72.34,2023-07-05
TX_0003944,CUST_00596,491.52,2023-09-02
TX_0003945,CUST_00731,326.35,2023-06-23
TX_0003946,CUST_00082,65.92,2023-08-19
TX_0003947,CUST_00676,31.99,2023-10-28
TX_0003948,CUST_00168,493.86,2023-11-05
TX_0003949,CUST_00000,407.14,2023-07-20
TX_0003950,CUST_00348,446.47,2023-10-04
TX_0003951,CUST_00220,119.01,2023-08-14
TX_0003952,CUST_01077,17.28,2023-11-04
TX_0003953,CUST_00582,52.08,2023-09-27
TX_0003954,CUST_00532,61.84,2023-12-16
TX_0003955,CUST_01054,29.98,2023-11-03
TX_0003956,CUST_00458,338.3,2023-06-09
TX_0003957,CUST_00805,423.12,2023-11-18
TX_0003958,CUST_00333,341.35,2023-09-24
TX_0003959,CUST_00734,474.89,2023-08-18
TX_0003960,CUST_00601,319.81,2023-09-11
TX_0003961,CUST_00856,399.62,2023-07-31
TX_0003962,CUST_00633,326.45,2023-07-24
TX_0003963,CUST_00492,219.87,2023-11-28
TX_0003964,CUST_00317,-0.87,2023-06-16
TX_0003965,CUST_00241,56.79,2023-09-23
TX_0003966,CUST_00258,57.65,2023-06-19
TX_0003967,CUST_00578,380.59,2023-11-24
TX_0003968,CUST_00655,281.22,2023-12-01
TX_0003969,CUST_00986,206.37,2023-07-02
TX_0003970,CUST_01130,359.28,2023-08-17
TX_0003971,CUST_00429,445.71,2023-11-15
TX_0003972,CUST_00069,169.39,2023-09-09
TX_0003973,CUST_00392,159.44,2023-06-13
TX_0003974,CUST_00064,417.38,2023-08-04
TX_0003975,CUST_00797,77.01,2023-10-06
TX_0003976,CUST_00949,322.33,2023-09-10
TX_0003977,CUST_00662,213.8,2023-08-23
TX_0003978,CUST_00864,322.37,2023-12-10
TX_0003979,CUST_01160,431.43,2023-07-18
TX_0003980,CUST_00015,431.97,2023-07-13
TX_0003981,CUST_00513,196.22,2023-10-03
TX_0003982,CUST_00685,57.05,2023-07-06
TX_0003983,CUST_00491,246.65,2023-10-05
TX_0003984,CUST_00569,451.8,2023-12-02
TX_0003985,CUST_00369,197.29,2023-12-15
TX_0003986,CUST_00018,308.4,2023-11-30
TX_0003987,CUST_00702,396.11,2023-09-04
TX_0003988,CUST_00690,-18.58,2023-10-02
TX_0003989,CUST_01026,84.89,2023-07-08
TX_0003990,CUST_00680,333.78,2023-12-06
TX_0003991,CUST_01034,122.19,2023-09-09
TX_0003992,CUST_01082,496.69,2023-11-04
TX_0003993,CUST_00402,206.17,2023-12-05
TX_0003994,CUST_00080,216.58,2023-12-02
TX_0003995,CUST_01120,130.9,2023-12-11
TX_0003996,CUST_00934,3.15,2023-08-25
TX_0003997,CUST_00036,191.81,2023-11-08
TX_0003998,CUST_00128,226.75,2023-09-15
TX_0003999,CUST_00949,455.33,2023-11-03
TX_0004000,CUST_01171,100.09,2023-08-20
TX_0004001,CUST_00456,213.62,2023-08-16
TX_0004002,CUST_00079,404.7,2023-11-19
TX_0004003,CUST_01186,112.15,2023-08-07
TX_0004004,CUST_00008,255.99,2023-06-11
TX_0004005,CUST_00454,475.04,2023-09-24
TX_0004006,CUST_00489,186.43,2023-09-19
TX_0004007,CUST_00097,478.49,2023-08-10
TX_0004008,CUST_01096,403.5,2023-10-18
TX_0004009,CUST_00853,-11.5,2023-12-05
TX_0004010,CUST_00627,379.83,2023-11-17
TX_0004011,CUST_00104,238.25,2023-10-27
TX_0004012,CUST_00437,257.73,2023-10-20
TX_0004013,CUST_00588,385.43,2023-07-31
TX_0004014,CUST_00796,271.59,2023-08-24
TX_0004015,CUST_00362,263.43,2023-07-22
TX_0004016,CUST_00029,336.24,2023-06-21
TX_0004017,CUST_00673,316.36,2023-10-01
TX_0004018,CUST_00042,31.72,2023-12-09
TX_0004019,CUST_00528,67.89,2023-08-14
TX_0004020,CUST_00526,196.1,2023-09-18
TX_0004021,CUST_00417,359.16,2023-09-01
TX_0004022,CUST_00199,377.85,2023-08-13
TX_0004023,CUST_00633,498.9,2023-11-25
TX_0004024,CUST_01123,312.29,2023-06-20
TX_0004025,CUST_00318,434.08,2023-06-01
TX_0004026,CUST_00490,14.31,2023-12-15
TX_0004027,CUST_00553,481.87,2023-06-30
TX_0004028,CUST_00924,155.52,2023-10-07
TX_0004029,CUST_01094,221.95,2023-07-02
TX_0004030,CUST_00985,327.36,2023-08-11
TX_0004031,CUST_00170,165.25,2023-06-24
TX_0004032,CUST_00723,71.73,2023-07-19
TX_0004033,CUST_01116,471.37,2023-12-03
TX_0004034,CUST_00037,453.68,2023-11-06
TX_0004035,CUST_00176,495.9,2023-07-12
TX_0004036,CUST_00298,157.89,2023-10-12
TX_0004037,CUST_01095,80.97,2023-12-11
TX_0004038,CUST_00719,-4.51,2023-09-08
TX_0004039,CUST_00885,33.86,2023-10-10
TX_0004040,CUST_00824,90.43,2023-07-19
TX_0004041,CUST_00990,382.2,2023-12-09
TX_0004042,CUST_00137,487.59,2023-12-08
TX_0004043,CUST_00464,413.95,2023-12-17
TX_0004044,CUST_01012,269.88,2023-09-26
TX_0004045,CUST_00793,147.55,2023-09-03
TX_0004046,CUST_00407,447.98,2023-06-10
TX_0004047,CUST_00927,77.8,2023-10-25
TX_0004048,CUST_00727,-11.1,2023-11-18
TX_0004049,CUST_00762,317.33,2023-09-15
TX_0004050,CUST_00015,484.18,2023-09-27
TX_0004051,CUST_00174,49.72,2023-06-25
TX_0004052,CUST_01066,271.93,2023-06-30
TX_0004053,CUST_00278,226.18,2023-10-20
TX_0004054,CUST_01129,357.47,2023-08-27
TX_0004055,CUST_00245,304.97,2023-06-09
TX_0004056,CUST_00649,107.94,2023-10-16
TX_0004057,CUST_00871,132.59,2023-06-28
TX_0004058,CUST_00112,468.31,2023-11-18
TX_0004059,CUST_00280,341.87,2023-09-06
TX_0004060,CUST_00313,125.95,2023-09-14
TX_0004061,CUST_00152,487.07,2023-09-02
TX_0004062,CUST_00153,239.11,2023-12-07
TX_0004063,CUST_00614,191.57,2023-06-07
TX_0004064,CUST_00583,150.43,2023-11-30
TX_0004065,CUST_00190,432.14,2023-10-13
TX_0004066,CUST_00205,168.52,2023-06-25
TX_0004067,CUST_00541,379.36,2023-08-21
TX_0004068,CUST_00253,74.96,2023-07-25
TX_0004069,CUST_01192,396.19,2023-07-30
TX_0004070,CUST_00100,123.79,2023-12-12
TX_0004071,CUST_01126,372.52,2023-06-21
TX_0004072,CUST_01124,466.31,2023-11-24
TX_0004073,CUST_01118,134.55,2023-10-20
TX_0004074,CUST_00609,32.23,2023-09-12
TX_0004075,CUST_00083,142.18,2023-09-16
TX_0004076,CUST_00190,322.11,2023-08-08
TX_0004077,CUST_00106,51.18,2023-06-25
TX_0004078,CUST_00008,35.55,2023-10-01
TX_0004079,CUST_00087,224.0,2023-09-01
TX_0004080,CUST_00831,261.82,2023-08-07
TX_0004081,CUST_00325,287.24,2023-10-22
TX_0004082,CUST_00507,22.64,2023-07-14
TX_0004083,CUST_00379,317.21,2023-10-24
TX_0004084,CUST_00212,308.04,2023-06-05
TX_0004085,CUST_00963,93.58,2023-11-29
TX_0004086,CUST_00259,68.07,2023-11-22
TX_0004087,CUST_01043,104.06,2023-09-13
TX_0004088,CUST_00010,334.33,2023-08-09
TX_0004089,CUST_01181,393.22,2023-12-16
TX_0004090,CUST_00384,236.18,2023-07-31
TX_0004091,CUST_00121,203.46,2023-11-04
TX_0004092,CUST_00795,80.09,2023-10-14
TX_0004093,CUST_00599,159.02,2023-09-12
TX_0004094,CUST_00842,453.59,2023-08-13
TX_0004095,CUST_00551,109.5,2023-07-02
TX_0004096,CUST_00860,112.6,2023-11-02
TX_0004097,CUST_01019,-19.24,2023-06-30
TX_0004098,CUST_00830,287.18,2023-12-09
TX_0004099,CUST_00518,339.48,2023-10-26
TX_0004100,CUST_00377,403.51,2023-10-27
TX_0004101,CUST_00245,482.93,2023-08-03
TX_0004102,CUST_00271,349.76,2023-07-30
TX_0004103,CUST_00511,367.34,2023-12-05
TX_0004104,CUST_00147,335.72,2023-07-05
TX_0004105,CUST_00446,123.81,2023-06-29
TX_0004106,CUST_01176,-18.53,2023-07-24
TX_0004107,CUST_00226,411.58,2023-06-04
TX_0004108,CUST_00846,35.62,2023-07-23
TX_0004109,CUST_00915,55.08,2023-12-03
TX_0004110,CUST_00252,431.78,2023-08-23
TX_0004111,CUST_00841,176.94,2023-10-11
TX_0004112,CUST_00563,210.57,2023-07-22
TX_0004113,CUST_00298,87.53,2023-08-30
TX_0004114,CUST_00385,432.37,2023-11-17
TX_0004115,CUST_00497,234.75,2023-08-10
TX_0004116,CUST_00895,5.45,2023-06-01
TX_0004117,CUST_00887,221.06,2023-06-16
TX_0004118,CUST_00122,369.13,2023-10-13
TX_0004119,CUST_00592,86.0,2023-06-29
TX_0004120,CUST_00588,53.16,2023-08-11
TX_0004121,CUST_00362,201.6,2023-06-04
TX_0004122,CUST_00969,388.56,2023-10-14
TX_0004123,CUST_00133,284.97,2023-08-29
TX_0004124,CUST_00620,315.01,2023-09-24
TX_0004125,CUST_00411,337.98,2023-08-10
TX_0004126,CUST_00976,481.02,2023-08-09
TX_0004127,CUST_00328,229.78,2023-09-21
TX_0004128,CUST_00273,-11.08,2023-07-31
TX_0004129,CUST_00995,179.98,2023-10-20
TX_0004130,CUST_01043,313.78,2023-07-08
TX_0004131,CUST_00224,119.19,2023-09-03
TX_0004132,CUST_01069,112.5,2023-06-26
TX_0004133,CUST_00556,428.24,2023-10-11
TX_0004134,CUST_00635,368.13,2023-06-06
TX_0004135,CUST_00128,274.92,2023-06-28
TX_0004136,CUST_00494,447.36,2023-08-04
TX_0004137,CUST_00500,374.02,2023-11-19
TX_0004138,CUST_01138,425.04,2023-10-26
TX_0004139,CUST_01085,459.35,2023-11-08
TX_0004140,CUST_01017,488.27,2023-06-01
TX_0004141,CUST_00305,478.48,2023-08-23
TX_0004142,CUST_01134,198.26,2023-08-27
TX_0004143,CUST_00002,230.13,2023-07-18
TX_0004144,CUST_00222,360.96,2023-12-02
TX_0004145,CUST_00870,110.61,2023-08-09
TX_0004146,CUST_00408,307.0,2023-11-19
TX_0004147,CUST_01157,273.29,2023-06-25
TX_0004148,CUST_00778,225.36,2023-07-21
TX_0004149,CUST_00501,148.85,2023-08-26
TX_0004150,CUST_00730,225.12,2023-08-01
TX_0004151,CUST_01090,153.38,2023-07-29
TX_0004152,CUST_00882,477.9,2023-06-05
TX_0004153,CUST_00156,33.66,2023-07-06
TX_0004154,CUST_00473,193.58,2023-06-12
TX_0004155,CUST_00419,222.88,2023-10-15
TX_0004156,CUST_00148,33.36,2023-10-19
TX_0004157,CUST_00903,353.58,2023-07-27
TX_0004158,CUST_00439,93.6,2023-06-25
TX_0004159,CUST_00074,113.36,2023-10-29
TX_0004160,CUST_00837,42.54,2023-08-11
TX_0004161,CUST_00921,444.41,2023-06-24
TX_0004162,CUST_00697,460.25,2023-11-04
TX_0004163,CUST_00243,28.63,2023-08-04
TX_0004164,CUST_01099,368.14,2023-12-12
TX_0004165,CUST_00493,2.97,2023-11-24
TX_0004166,CUST_00567,261.36,2023-11-16
TX_0004167,CUST_00013,461.64,2023-10-04
TX_0004168,CUST_00443,393.78,2023-08-24
TX_0004169,CUST_00204,26.13,2023-10-28
TX_0004170,CUST_00469,460.9,2023-08-11
TX_0004171,CUST_00000,202.09,2023-08-29
TX_0004172,CUST_00730,371.73,2023-10-21
TX_0004173,CUST_00336,-6.01,2023-06-25
TX_0004174,CUST_01170,-8.89,2023-08-10
TX_0004175,CUST_00394,69.48,2023-07-11
TX_0004176,CUST_00479,363.49,2023-12-05
TX_0004177,CUST_00367,81.85,2023-07-24
TX_0004178,CUST_00404,48.97,2023-09-26
TX_0004179,CUST_00125,324.06,2023-07-28
TX_0004180,CUST_00275,-3.62,2023-12-03
TX_0004181,CUST_00418,170.65,2023-12-11
TX_0004182,CUST_00613,414.07,2023-09-19
TX_0004183,CUST_00315,337.72,2023-07-11
TX_0004184,CUST_00970,176.6,2023-07-14
TX_0004185,CUST_00767,-1.73,2023-07-15
TX_0004186,CUST_00860,36.43,2023-12-13
TX_0004187,CUST_00322,90.13,2023-07-10
TX_0004188,CUST_00850,36.39,2023-07-29
TX_0004189,CUST_00340,118.39,2023-10-12
TX_0004190,CUST_01136,439.59,2023-10-14
TX_0004191,CUST_01199,491.89,2023-09-24
TX_0004192,CUST_00322,410.96,2023-10-31
TX_0004193,CUST_01091,323.47,2023-07-26
TX_0004194,CUST_00919,200.94,2023-11-04
TX_0004195,CUST_00911,125.17,2023-08-06
TX_0004196,CUST_00438,461.63,2023-12-15
TX_0004197,CUST_00041,82.06,2023-08-15
TX_0004198,CUST_00769,381.73,2023-09-28
TX_0004199,CUST_00186,434.86,2023-06-30
TX_0004200,CUST_00259,448.43,2023-07-29
TX_0004201,CUST_01092,473.77,2023-06-29
TX_0004202,CUST_01147,229.25,2023-11-14
TX_0004203,CUST_01189,350.47,2023-07-05
TX_0004204,CUST_00108,249.34,2023-10-16
TX_0004205,CUST_00474,395.45,2023-08-01
TX_0004206,CUST_00103,244.38,2023-11-03
TX_0004207,CUST_01113,439.9,2023-08-01
TX_0004208,CUST_01103,267.18,2023-08-26
TX_0004209,CUST_01075,259.53,2023-08-06
TX_0004210,CUST_00534,152.68,2023-07-05
TX_0004211,CUST_00365,2.89,2023-10-04
TX_0004212,CUST_00420,52.65,2023-07-27
TX_0004213,CUST_00183,249.34,2023-11-07
TX_0004214,CUST_00905,17.15,2023-12-02
TX_0004215,CUST_01119,21.68,2023-12-12
TX_0004216,CUST_00659,219.67,2023-11-22
TX_0004217,CUST_00565,496.23,2023-08-26
TX_0004218,CUST_00061,-2.78,2023-06-03
TX_0004219,CUST_00055,383.16,2023-11-24
TX_0004220,CUST_00049,428.7,2023-12-03
TX_0004221,CUST_00062,23.49,2023-07-13
TX_0004222,CUST_01199,22.15,2023-11-24
TX_0004223,CUST_00389,230.01,2023-06-26
TX_0004224,CUST_00899,387.5,2023-10-16
TX_0004225,CUST_00760,9.77,2023-11-09
TX_0004226,CUST_00052,354.0,2023-08-30
TX_0004227,CUST_00640,177.1,2023-06-30
TX_0004228,CUST_01032,315.72,2023-12-10
TX_0004229,CUST_00598,115.62,2023-06-22
TX_0004230,CUST_01117,402.64,2023-11-01
TX_0004231,CUST_01180,260.81,2023-08-13
TX_0004232,CUST_01005,251.56,2023-12-14
TX_0004233,CUST_00156,58.3,2023-12-13
TX_0004234,CUST_00591,240.74,2023-06-11
TX_0004235,CUST_00643,177.31,2023-06-11
TX_0004236,CUST_01038,206.04,2023-06-07
TX_0004237,CUST_00090,291.59,2023-06-01
TX_0004238,CUST_00535,440.61,2023-09-05
TX_0004239,CUST_00707,311.07,2023-06-23
TX_0004240,CUST_00740,356.43,2023-08-10
TX_0004241,CUST_01085,57.98,2023-09-05
TX_0004242,CUST_01153,43.93,2023-09-14
TX_0004243,CUST_00305,394.8,2023-10-09
TX_0004244,CUST_00466,495.15,2023-09-03
TX_0004245,CUST_00100,170.43,2023-07-14
TX_0004246,CUST_01181,175.17,2023-06-11
TX_0004247,CUST_01131,351.43,2023-11-08
TX_0004248,CUST_00962,7.58,2023-07-24
TX_0004249,CUST_00492,193.3,2023-11-05
TX_0004250,CUST_01143,219.21,2023-08-30
TX_0004251,CUST_00034,381.63,2023-12-17
TX_0004252,CUST_01076,76.08,2023-06-17
TX_0004253,CUST_00124,119.26,2023-06-13
TX_0004254,CUST_00250,429.93,2023-08-04
TX_0004255,CUST_01082,44.62,2023-10-21
TX_0004256,CUST_01083,364.02,2023-08-06
TX_0004257,CUST_00529,480.32,2023-11-12
TX_0004258,CUST_00363,264.69,2023-09-30
TX_0004259,CUST_01020,437.84,2023-08-03
TX_0004260,CUST_01056,80.81,2023-12-01
TX_0004261,CUST_00384,254.73,2023-06-17
TX_0004262,CUST_00818,119.26,2023-07-10
TX_0004263,CUST_00134,53.58,2023-09-11
TX_0004264,CUST_00604,357.51,2023-10-12
TX_0004265,CUST_01170,315.5,2023-11-18
TX_0004266,CUST_00629,191.97,2023-07-11
TX_0004267,CUST_00042,106.21,2023-09-16
TX_0004268,CUST_00267,171.49,2023-12-03
TX_0004269,CUST_01082,204.06,2023-06-27
TX_0004270,CUST_00634,479.6,2023-08-04
TX_0004271,CUST_00168,220.22,2023-06-11
TX_0004272,CUST_00799,131.65,2023-11-09
TX_0004273,CUST_00798,61.47,2023-12-10
TX_0004274,CUST_00765,373.98,2023-06-11
TX_0004275,CUST_00382,189.71,2023-07-29
TX_0004276,CUST_00755,156.76,2023-11-22
TX_0004277,CUST_00382,132.79,2023-12-04
TX_0004278,CUST_00047,327.71,2023-09-29
TX_0004279,CUST_00772,140.02,2023-08-11
TX_0004280,CUST_00595,246.75,2023-10-14
TX_0004281,CUST_01034,456.46,2023-06-06
TX_0004282,CUST_00462,360.01,2023-09-03
TX_0004283,CUST_00494,269.17,2023-10-07
TX_0004284,CUST_01062,72.8,2023-08-10
TX_0004285,CUST_00679,357.26,2023-07-05
TX_0004286,CUST_00953,297.25,2023-11-26
TX_0004287,CUST_00126,330.31,2023-08-27
TX_0004288,CUST_00076,130.64,2023-11-11
TX_0004289,CUST_00117,496.43,2023-08-14
TX_0004290,CUST_00489,86.41,2023-07-26
TX_0004291,CUST_00427,484.26,2023-08-30
TX_0004292,CUST_00397,410.83,2023-08-05
TX_0004293,CUST_00645,439.41,2023-07-02
TX_0004294,CUST_00808,358.79,2023-07-07
TX_0004295,CUST_00209,26.83,2023-11-30
TX_0004296,CUST_00931,253.63,2023-12-02
TX_0004297,CUST_00253,263.08,2023-11-03
TX_0004298,CUST_00406,105.37,2023-06-24
TX_0004299,CUST_00405,236.14,2023-07-05
TX_0004300,CUST_00829,314.89,2023-07-28
TX_0004301,CUST_00080,438.84,2023-06-09
TX_0004302,CUST_00157,477.23,2023-12-10
TX_0004303,CUST_01034,238.27,2023-08-23
TX_0004304,CUST_00797,29.56,2023-10-07
TX_0004305,CUST_00833,385.03,2023-12-02
TX_0004306,CUST_01074,443.75,2023-06-03
TX_0004307,CUST_00378,88.53,2023-06-07
TX_0004308,CUST_00060,284.77,2023-08-25
TX_0004309,CUST_00849,38.25,2023-07-03
TX_0004310,CUST_01072,460.65,2023-08-02
TX_0004311,CUST_00772,153.6,2023-11-11
TX_0004312,CUST_01018,117.22,2023-08-12
TX_0004313,CUST_00245,479.39,2023-09-15
TX_0004314,CUST_00006,438.79,2023-11-22
TX_0004315,CUST_00437,183.72,2023-11-04
TX_0004316,CUST_00708,49.64,2023-06-15
TX_0004317,CUST_00156,141.84,2023-06-19
TX_0004318,CUST_00252,432.84,2023-11-11
TX_0004319,CUST_01177,129.15,2023-10-17
TX_0004320,CUST_00598,97.44,2023-09-10
TX_0004321,CUST_01085,228.22,2023-06-07
TX_0004322,CUST_00285,373.39,2023-09-13
TX_0004323,CUST_00398,68.71,2023-12-03
TX_0004324,CUST_00322,469.63,2023-11-03
TX_0004325,CUST_01035,56.9,2023-08-01
TX_0004326,CUST_00924,123.01,2023-08-26
TX_0004327,CUST_00856,19.91,2023-08-05
TX_0004328,CUST_00074,341.62,2023-12-05
TX_0004329,CUST_00602,47.63,2023-10-16
TX_0004330,CUST_00834,469.15,2023-06-11
TX_0004331,CUST_00751,307.85,2023-12-17
TX_0004332,CUST_00691,103.58,2023-09-10
TX_0004333,CUST_00877,206.39,2023-12-08
TX_0004334,CUST_00094,250.06,2023-06-25
TX_0004335,CUST_00238,368.1,2023-09-18
TX_0004336,CUST_00036,468.2,2023-07-20
TX_0004337,CUST_00113,250.53,2023-07-23
TX_0004338,CUST_00739,183.11,2023-11-03
TX_0004339,CUST_00181,405.45,2023-12-13
TX_0004340,CUST_00055,180.87,2023-11-23
TX_0004341,CUST_00933,17.79,2023-12-08
TX_0004342,CUST_00435,31.97,2023-07-15
TX_0004343,CUST_00447,112.09,2023-08-27
TX_0004344,CUST_00728,7.07,2023-09-19
TX_0004345,CUST_01042,266.15,2023-09-20
TX_0004346,CUST_01171,36.56,2023-11-08
TX_0004347,CUST_00993,200.73,2023-10-22
TX_0004348,CUST_00292,303.01,2023-10-13
TX_0004349,CUST_00540,131.01,2023-06-11
TX_0004350,CUST_00237,105.89,2023-10-20
TX_0004351,CUST_00010,392.78,2023-09-23
TX_0004352,CUST_00397,158.16,2023-07-31
TX_0004353,CUST_00976,428.67,2023-10-19
TX_0004354,CUST_01082,50.98,2023-06-12
TX_0004355,CUST_00434,101.55,2023-09-04
TX_0004356,CUST_00254,7.77,2023-11-18
TX_0004357,CUST_00758,214.8,2023-11-25
TX_0004358,CUST_00036,294.95,2023-06-13
TX_0004359,CUST_01039,171.49,2023-10-23
TX_0004360,CUST_01189,347.92,2023-08-14
TX_0004361,CUST_00585,278.53,2023-06-05
TX_0004362,CUST_00927,495.78,2023-10-28
TX_0004363,CUST_00339,189.48,2023-11-01
TX_0004364,CUST_01173,304.36,2023-11-08
TX_0004365,CUST_00861,378.65,2023-10-25
TX_0004366,CUST_00769,432.18,2023-11-16
TX_0004367,CUST_00607,411.75,2023-11-12
TX_0004368,CUST_00934,26.62,2023-10-12
TX_0004369,CUST_00605,55.49,2023-12-18
